id,name,tip,icon,description,common,group,type,quality,block_max_count,can_destroy,can_sale,coin,min_level_limit,max_level_limit,level,can_use,impact,cool_down,life_time,value,script_id,param_0,param_1,function,can_multi
28911139,item_name_28911139,祭坛探索器,item_level_10+icon_item_ccq,item_detail_28911139,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911139,0
28911140,item_name_28911140,沙普比克的羽毛,item_level_10+icon_item_ym,item_detail_28911140,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911140,0
28911141,item_name_28911141,巨魔调和剂,item_level_40+icon_item_yt_01,item_detail_28911141,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911141,0
28911142,item_name_28911142,完整的圣甲虫壳,item_level_40+icon_item_ck,item_detail_28911142,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911142,0
28911143,item_name_28911143,牢笼的钥匙,item_mission+icon_item_ys_01,item_detail_28911143,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911143,0
28911144,item_name_28911144,耐克鲁姆的徽章,item_mission+icon_item_sx_02,item_detail_28911144,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911144,0
28911145,item_name_28911145,深渊皇冠,item_mission+icon_item_sx_02,item_detail_28911145,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911145,0
28911146,item_name_28911146,塞雷布拉斯钻石,item_mission+icon_item_bs_05,item_detail_28911146,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911146,0
28911147,item_name_28911147,塞雷布拉斯魔棒,item_level_20+icon_item_mg,item_detail_28911147,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911147,0
28911148,item_name_28911148,塞雷布拉斯节杖,item_mission+icon_item_yyn,item_detail_28911148,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911148,0
28911149,item_name_28911149,堕落之心,item_level_20+icon_item_lx,item_detail_28911149,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911149,0
28911150,item_name_28911150,堕落者的头皮,item_level_60+icon_item_lp_02,item_detail_28911150,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911150,0
28911151,item_name_28911151,神谕水晶,item_mission+icon_item_bs_01,item_detail_28911151,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911151,0
28911152,item_name_28911152,装蓝水瓶的水,item_level_30+icon_item_yt_04,item_detail_28911152,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911152,0
28911153,item_name_28911153,水元素的水滴,item_level_30+icon_item_yt_03,item_detail_28911153,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911153,0
28911154,item_name_28911154,蓝水瓶,item_level_30+icon_item_yt_04,item_detail_28911154,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911154,0
28911155,item_name_28911155,瑟莱德丝水晶雕像,item_mission+icon_item_sx_02,item_detail_28911155,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911155,0
28911156,item_name_28911156,暗影残片,item_level_60+icon_item_htsp,item_detail_28911156,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911156,0
28911157,item_name_28911157,工匠吉兹洛克的工具箱,item_box+icon_item_zbx_01,item_detail_28911157,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911157,0
28911158,item_name_28911158,生命之种,item_mission+icon_item_h_04,item_detail_28911158,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911158,0
28911159,item_name_28911159,黄铜项圈,item_mission+icon_item_jt,item_detail_28911159,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911159,0
28911160,item_name_28911160,罗尔夫的铭牌,item_mission+icon_item_jinbi,item_detail_28911160,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911160,0
28911161,item_name_28911161,破损的鱼人鳞片,item_mission+icon_item_lp_03,item_detail_28911161,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911161,0
28911162,item_name_28911162,老瞎眼的鳞片,item_mission+icon_item_lp_03,item_detail_28911162,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911162,0
28911163,item_name_28911163,侦查器,item_level_10+icon_item_ccq,item_detail_28911163,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911163,0
28911165,item_name_28911165,彩色豺狼人臂章,item_mission+icon_item_yshy,item_detail_28911165,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911165,0
28911166,item_name_28911166,巨大的豺狼人爪,item_level_20+icon_item_zz_02,item_detail_28911166,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911166,0
28911167,item_name_28911167,红色粗麻面罩,item_mission+icon_item_redj_03,item_detail_28911167,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911167,0
28911168,item_name_28911168,加瑞克的头颅,item_level_60+icon_item_klt,item_detail_28911168,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911168,0
28911169,item_name_28911169,治安官哈迦德的徽章,item_mission+icon_item_cb_02,item_detail_28911169,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911169,0
28911170,item_name_28911170,造船工会会员卡,item_level_30+icon_item_xj_01,item_detail_28911170,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911170,0
28911171,item_name_28911171,红色皮质面罩,item_mission+icon_item_redj_09,item_detail_28911171,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911171,0
28911172,item_name_28911172,希斯耐特的徽章,item_mission+icon_item_cb_02,item_detail_28911172,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911172,0
28911173,item_name_28911173,红色丝质面罩,item_mission+icon_item_redj_04,item_detail_28911173,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911173,0
28911174,item_name_28911174,法布隆的地契,item_level_10+icon_item_jz_05,item_detail_28911174,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911174,0
28911175,item_name_28911175,神秘的信件,item_mission+icon_item_xj_00,item_detail_28911175,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911175,0
28911176,item_name_28911176,范克里夫的头颅,item_level_60+icon_item_klt,item_detail_28911176,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911176,0
28911177,item_name_28911177,石化蜥蜴尿液,item_mission+icon_item_yt_06,item_detail_28911177,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911177,0
28911178,item_name_28911178,石化蜥蜴幼崽尿液,item_level_40+icon_item_yt_01,item_detail_28911178,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911178,0
28911179,item_name_28911179,石化蜥蜴仆从尿液,item_level_40+icon_item_yt_02,item_detail_28911179,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911179,0
28911180,item_name_28911180,塞卡收藏的甲虫壳,item_level_40+icon_item_ck,item_detail_28911180,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911180,0
28911181,item_name_28911181,完整的精灵龙角,item_mission+icon_item_ly_03,item_detail_28911181,用于提交任务,-1,11,1,9999,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910041,0
28911182,item_name_28911182,毒蛇花的种子,item_mission+icon_item_h_04,item_detail_28911182,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28910044,0
28911183,item_name_28911183,神奇之尘,item_function+icon_item_qyzc,item_detail_28911183,用于提交任务,-1,2,1,9999,1,29910001,100,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911183,0
28911184,item_name_28911184,阿塔莱石板,item_function+icon_item_xfs,item_detail_28911184,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911184,0
28911185,item_name_28911185,阿塔莱巨魔魔精,item_level_40+icon_item_yt_01,item_detail_28911185,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911185,0
28911186,item_name_28911186,阿塔莱神器,item_mission+icon_item_ys_01,item_detail_28911186,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911186,0
28911187,item_name_28911187,阿塔莱石环,item_level_30+icon_item_aysp,item_detail_28911187,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911187,0
28911188,item_name_28911188,哈卡莱宝藏,item_box+icon_item_zbx_00,item_detail_28911188,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911188,0
28911189,item_name_28911189,绿色幼龙之鳞,item_mission+icon_item_lp_03,item_detail_28911189,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911189,0
28911190,item_name_28911190,哈卡之血,item_potion+icon_item_zlys_01,item_detail_28911190,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911190,0
28911191,item_name_28911191,伊兰尼库斯的精华,item_potion+icon_item_jyhj,item_detail_28911191,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911191,0
28911192,item_name_28911192,刻着W的监牢钥匙,item_mission+icon_item_ys_01,item_detail_28911192,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911192,0
28911193,item_name_28911193,有用的情报,item_level_20+icon_item_jz_02,item_detail_28911193,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911193,0
28911194,item_name_28911194,元帅的装备,item_mission+icon_item_cb_02,item_detail_28911194,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911194,0
28911195,item_name_28911195,失败者的耳朵,item_mission+icon_item_ed,item_detail_28911195,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911195,0
28911196,item_name_28911196,冠军的耳朵,item_mission+icon_item_ed,item_detail_28911196,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911196,0
28911197,item_name_28911197,烈焰精华,item_function+icon_item_yhlh,item_detail_28911197,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911197,0
28911198,item_name_28911198,黑铁钥匙,item_mission+icon_item_ys_01,item_detail_28911198,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911198,0
28911199,item_name_28911199,温德索尔元帅的情报上半部分,item_level_20+icon_item_jz_02,item_detail_28911199,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911199,0
28911200,item_name_28911200,温德索尔元帅的情报下半部分,item_mission+icon_item_xj_00,item_detail_28911200,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911200,0
28911201,item_name_28911201,雷酒,item_mission+icon_item_yt_05,item_detail_28911201,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911201,0
28911202,item_name_28911202,雷酒秘方,item_level_20+icon_item_jz_03,item_detail_28911202,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911202,0
28911203,item_name_28911203,爱情药水,item_level_50+icon_item_mfdsy,item_detail_28911203,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911203,0
28911204,item_name_28911204,火盆,item_mission+icon_item_jt,item_detail_28911204,用于提交任务,-1,11,1,1,0,0,0,1,999,1,0,-1,0,-1,-1,-1,-1,-1,item_function_28911204,0
20542001,item_name_20542001,灵魂精华卷轴,jz_mission+jz_mission_lhjh,item_detail_20542001,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55001,-1,item_function_20542001,0
20542002,item_name_20542002,灵魂结晶卷轴,jz_mission+jz_mission_lhjj,item_detail_20542002,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55002,-1,item_function_20542002,0
20542003,item_name_20542003,永恒灵魂卷轴,jz_mission+jz_mission_yhlh,item_detail_20542003,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55003,-1,item_function_20542003,0
20542004,item_name_20542004,圣骑士1阶卷轴,jz_mission+jz_mission_dy_01,item_detail_20542004,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55004,-1,item_function_20542004,0
20542005,item_name_20542005,战士1阶卷轴,jz_mission+jz_mission_dg,item_detail_20542005,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55005,-1,item_function_20542005,0
20542006,item_name_20542006,猎人1阶卷轴,jz_mission+jz_mission_ly_01,item_detail_20542006,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55006,-1,item_function_20542006,0
20542007,item_name_20542007,萨满1阶卷轴,jz_mission+jz_mission_yq,item_detail_20542007,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55007,-1,item_function_20542007,0
20542008,item_name_20542008,术士1阶卷轴,jz_mission+jz_mission_ty,item_detail_20542008,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55008,-1,item_function_20542008,0
20542009,item_name_20542009,牧师1阶卷轴,jz_mission+jz_mission_ym,item_detail_20542009,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55009,-1,item_function_20542009,0
20542010,item_name_20542010,盗贼1阶卷轴,jz_mission+jz_mission_hm,item_detail_20542010,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55010,-1,item_function_20542010,0
20542011,item_name_20542011,法师1阶卷轴,jz_mission+jz_mission_gw,item_detail_20542011,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55011,-1,item_function_20542011,0
20542012,item_name_20542012,德鲁伊1阶卷轴,jz_mission+jz_mission_lp_02,item_detail_20542012,用于卷轴任务,-1,5,3,9999,0,29910001,10000,10,999,1,1,-1,0,-1,-1,1542,55012,-1,item_function_20542012,0
20542013,item_name_20542013,萨满2阶卷轴,jz_mission+jz_mission_lx,item_detail_20542013,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55013,-1,item_function_20542013,0
20542014,item_name_20542014,猎人2阶卷轴,jz_mission+jz_mission_ly_02,item_detail_20542014,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55014,-1,item_function_20542014,0
20542015,item_name_20542015,盗贼2阶卷轴,jz_mission+jz_mission_zz_01,item_detail_20542015,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55015,-1,item_function_20542015,0
20542016,item_name_20542016,术士2阶卷轴,jz_mission+jz_mission_xy,item_detail_20542016,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55016,-1,item_function_20542016,0
20542017,item_name_20542017,牧师2阶卷轴,jz_mission+jz_mission_cb,item_detail_20542017,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55017,-1,item_function_20542017,0
20542018,item_name_20542018,圣骑士2阶卷轴,jz_mission+jz_mission_dy_02,item_detail_20542018,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55018,-1,item_function_20542018,0
20542019,item_name_20542019,战士2阶卷轴,jz_mission+jz_mission_zz_02,item_detail_20542019,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55019,-1,item_function_20542019,0
20542020,item_name_20542020,德鲁伊2阶卷轴,jz_mission+jz_mission_dc,item_detail_20542020,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55020,-1,item_function_20542020,0
20542021,item_name_20542021,法师2阶卷轴,jz_mission+jz_mission_zz_01,item_detail_20542021,用于卷轴任务,-1,5,3,9999,0,29910001,10000,15,999,1,1,-1,0,-1,-1,1542,55021,-1,item_function_20542021,0
20542022,item_name_20542022,战士3阶卷轴,jz_mission+jz_mission_lg,item_detail_20542022,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55022,-1,item_function_20542022,0
20542023,item_name_20542023,圣骑士3阶卷轴,jz_mission+jz_mission_dy_01,item_detail_20542023,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55023,-1,item_function_20542023,0
20542024,item_name_20542024,猎人3阶卷轴,jz_mission+jz_mission_dgsp,item_detail_20542024,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55024,-1,item_function_20542024,0
20542025,item_name_20542025,牧师3阶卷轴,jz_mission+jz_mission_zs,item_detail_20542025,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55025,-1,item_function_20542025,0
20542026,item_name_20542026,术士3阶卷轴,jz_mission+jz_mission_ty,item_detail_20542026,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55026,-1,item_function_20542026,0
20542027,item_name_20542027,萨满3阶卷轴,jz_mission+jz_mission_lx,item_detail_20542027,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55027,-1,item_function_20542027,0
20542028,item_name_20542028,法师3阶卷轴,jz_mission+jz_mission_aysp,item_detail_20542028,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55028,-1,item_function_20542028,0
20542029,item_name_20542029,德鲁伊3阶卷轴,jz_mission+jz_mission_zz_03,item_detail_20542029,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55029,-1,item_function_20542029,0
20542030,item_name_20542030,盗贼3阶卷轴,jz_mission+jz_mission_ynd,item_detail_20542030,用于卷轴任务,-1,5,3,9999,0,29910001,10000,25,999,1,1,-1,0,-1,-1,1542,55030,-1,item_function_20542030,0
20542031,item_name_20542031,法师4阶卷轴,jz_mission+jz_mission_yt_01,item_detail_20542031,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55031,-1,item_function_20542031,0
20542032,item_name_20542032,萨满4阶卷轴,jz_mission+jz_mission_yq,item_detail_20542032,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55032,-1,item_function_20542032,0
20542033,item_name_20542033,牧师4阶卷轴,jz_mission+jz_mission_wb,item_detail_20542033,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55033,-1,item_function_20542033,0
20542034,item_name_20542034,术士4阶卷轴,jz_mission+jz_mission_ty,item_detail_20542034,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55034,-1,item_function_20542034,0
20542035,item_name_20542035,猎人4阶卷轴,jz_mission+jz_mission_yt_02,item_detail_20542035,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55035,-1,item_function_20542035,0
20542036,item_name_20542036,战士4阶卷轴,jz_mission+jz_mission_lg,item_detail_20542036,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55036,-1,item_function_20542036,0
20542037,item_name_20542037,圣骑士4阶卷轴,jz_mission+jz_mission_dy_02,item_detail_20542037,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55037,-1,item_function_20542037,0
20542038,item_name_20542038,盗贼4阶卷轴,jz_mission+jz_mission_ck,item_detail_20542038,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55038,-1,item_function_20542038,0
20542039,item_name_20542039,德鲁伊4阶卷轴,jz_mission+jz_mission_st,item_detail_20542039,用于卷轴任务,-1,5,3,9999,0,29910001,10000,35,999,1,1,-1,0,-1,-1,1542,55039,-1,item_function_20542039,0
20542040,item_name_20542040,圣骑士5阶卷轴,jz_mission+jz_mission_dy_01,item_detail_20542040,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55040,-1,item_function_20542040,0
20542041,item_name_20542041,战士5阶卷轴,jz_mission+jz_mission_ltg,item_detail_20542041,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55041,-1,item_function_20542041,0
20542042,item_name_20542042,盗贼5阶卷轴,jz_mission+jz_mission_hj_02,item_detail_20542042,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55042,-1,item_function_20542042,0
20542043,item_name_20542043,萨满5阶卷轴,jz_mission+jz_mission_dy_02,item_detail_20542043,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55043,-1,item_function_20542043,0
20542044,item_name_20542044,术士5阶卷轴,jz_mission+jz_mission_hy,item_detail_20542044,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55044,-1,item_function_20542044,0
20542045,item_name_20542045,猎人5阶卷轴,jz_mission+jz_mission_lp_01,item_detail_20542045,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55045,-1,item_function_20542045,0
20542046,item_name_20542046,牧师5阶卷轴,jz_mission+jz_mission_ym,item_detail_20542046,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55046,-1,item_function_20542046,0
20542047,item_name_20542047,德鲁伊5阶卷轴,jz_mission+jz_mission_sx,item_detail_20542047,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55047,-1,item_function_20542047,0
20542048,item_name_20542048,法师5阶卷轴,jz_mission+jz_mission_jz_01,item_detail_20542048,用于卷轴任务,-1,5,3,9999,0,29910001,10000,45,999,1,1,-1,0,-1,-1,1542,55048,-1,item_function_20542048,0
20542049,item_name_20542049,战士6阶卷轴,jz_mission+jz_mission_klt,item_detail_20542049,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55049,-1,item_function_20542049,0
20542050,item_name_20542050,猎人6阶卷轴,jz_mission+jz_mission_dg,item_detail_20542050,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55050,-1,item_function_20542050,0
20542051,item_name_20542051,盗贼6阶卷轴,jz_mission+jz_mission_lg,item_detail_20542051,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55051,-1,item_function_20542051,0
20542052,item_name_20542052,萨满6阶卷轴,jz_mission+jz_mission_yq,item_detail_20542052,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55052,-1,item_function_20542052,0
20542053,item_name_20542053,牧师6阶卷轴,jz_mission+jz_mission_lp_02,item_detail_20542053,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55053,-1,item_function_20542053,0
20542054,item_name_20542054,德鲁伊6阶卷轴,jz_mission+jz_mission_dgsp,item_detail_20542054,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55054,-1,item_function_20542054,0
20542055,item_name_20542055,术士6阶卷轴,jz_mission+jz_mission_ty,item_detail_20542055,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55055,-1,item_function_20542055,0
20542056,item_name_20542056,圣骑士6阶卷轴,jz_mission+jz_mission_fldr,item_detail_20542056,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55056,-1,item_function_20542056,0
20542057,item_name_20542057,法师6阶卷轴,jz_mission+jz_mission_htsp,item_detail_20542057,用于卷轴任务,-1,5,3,9999,0,29910001,10000,55,999,1,1,-1,0,-1,-1,1542,55057,-1,item_function_20542057,0
20542058,item_name_20542058,英雄魂魄卷轴,jz_mission+jz_mission_yxhp,item_detail_20542058,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55058,-1,item_function_20542058,0
20542059,item_name_20542059,美屡魂魄卷轴,jz_mission+jz_mission_meilv,item_detail_20542059,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55059,-1,item_function_20542059,0
20542060,item_name_20542060,哀木涕魂魄卷轴,jz_mission+jz_mission_mt,item_detail_20542060,用于卷轴任务,-1,5,3,9999,0,29910001,10000,20,999,1,1,-1,0,-1,-1,1542,55060,-1,item_function_20542060,0
20542061,item_name_20542061,兽战魂魄卷轴,jz_mission+jz_mission_shouzhan,item_detail_20542061,用于卷轴任务,-1,5,3,9999,0,29910001,10000,40,999,1,1,-1,0,-1,-1,1542,55061,-1,item_function_20542061,0
