id,pre_id_0,pre_id_1,pre_id_2,pre_id_3,title,icon,simple_desc,accept_desc,desc,finish_type,param_0,param_1,param_2,param_3,accept_show,type,is_open,group,open_level,count_limit,adapt_level,circle,rate,can_drop,publish_npc_id,commit_npc_id,exp,exp_rate,gold,gold_rate,package_id,roll_drop,show_reward_0,show_reward_1,show_reward_2,show_reward_3,show_reward_4,fail_text,pre_text_0,pre_action_0,pre_isnpc_0,pre_text_1,pre_action_1,pre_isnpc_1,pre_text_2,pre_action_2,pre_isnpc_2,pre_text_3,pre_action_3,pre_isnpc_3,pre_text_4,pre_action_4,pre_isnpc_4,finish_text_0,finish_action_0,finish_isnpc_0,finish_text_1,finish_action_1,finish_isnpc_1,finish_text_2,finish_action_2,finish_isnpc_2,finish_text_3,finish_action_3,finish_isnpc_3,finish_text_4,finish_action_4,finish_isnpc_4,AccecptDialogType,get_text_0,get_action_0,get_isnpc_0,get_text_1,get_action_1,get_isnpc_1,get_text_2,get_action_2,get_isnpc_2,get_text_3,get_action_3,get_isnpc_3,get_text_4,get_action_4,get_isnpc_4,animaion_pos,animation_id,other_npc_group
20454,-1,-1,30456,-1,mis_title_20454,target_reward+icon_item_zml_01,mis_sim_20454,"",mis_desc_20454,2,50,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1041,0,1.0,16000,1.0,3044,-1,29910008,29910001,-1,-1,-1,mis_fail_20454,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20454_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20454_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20455,-1,20454,-1,-1,mis_title_20455,target_reward+icon_item_zml_01,mis_sim_20455,"",mis_desc_20455,2,51,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1041,0,1.0,16000,1.0,3045,-1,29910008,29910001,-1,-1,-1,mis_fail_20455,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20455_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20455_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20456,-1,-1,-1,40456,mis_title_20456,target_reward+icon_item_zml_01,mis_sim_20456,"",mis_desc_20456,2,52,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1041,0,1.0,16000,1.0,3046,-1,29910008,29910001,-1,-1,-1,mis_fail_20456,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20456_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20456_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20457,-1,20456,-1,-1,mis_title_20457,target_reward+icon_item_zml_01,mis_sim_20457,"",mis_desc_20457,2,53,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1041,0,1.0,30000,1.0,3047,-1,29910008,29910001,-1,-1,-1,mis_fail_20457,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20457_1,-1,37041,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,0,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20501,-1,-1,30506,-1,mis_title_20501,target_reward+icon_item_zml_01,mis_sim_20501,"",mis_desc_20501,0,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1051,0,1.0,3000,1.0,3051,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20501_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20501_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20502,-1,20501,-1,-1,mis_title_20502,target_reward+icon_item_zml_01,mis_sim_20502,"",mis_desc_20502,4,28911109,1000900010,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1051,0,1.0,6000,1.0,3052,-1,29910008,29910001,-1,-1,-1,mis_fail_20502,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20502_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20502_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20503,-1,20502,-1,-1,mis_title_20503,target_reward+icon_item_zml_01,mis_sim_20503,"",mis_desc_20503,4,28911110,1000900011,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1051,0,1.0,6000,1.0,3053,-1,29910008,29910001,-1,-1,-1,mis_fail_20503,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20503_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20503_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20504,-1,20503,-1,-1,mis_title_20504,target_reward+icon_item_zml_01,mis_sim_20504,"",mis_desc_20504,0,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,3000,1.0,3054,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20504_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20504_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20505,-1,20504,-1,-1,mis_title_20505,target_reward+icon_item_zml_01,mis_sim_20505,"",mis_desc_20505,2,62,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,30000,1.0,3055,-1,29910008,29910001,-1,-1,-1,mis_fail_20505,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20505_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20505_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20506,-1,20505,-1,-1,mis_title_20506,target_reward+icon_item_zml_01,mis_sim_20506,"",mis_desc_20506,10,28911111,1000900012,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,6000,1.0,3056,-1,29910008,29910001,-1,-1,-1,mis_fail_20506,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20506_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20506_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20507,-1,20506,-1,-1,mis_title_20507,target_reward+icon_item_zml_01,mis_sim_20507,"",mis_desc_20507,2,63,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,42000,1.0,3057,-1,29910008,29910001,-1,-1,-1,mis_fail_20507,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20507_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20507_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20551,-1,-1,30556,-1,mis_title_20551,target_reward+icon_item_zml_01,mis_sim_20551,"",mis_desc_20551,0,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1051,0,1.0,3000,1.0,3051,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20551_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20551_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20552,-1,20551,-1,-1,mis_title_20552,target_reward+icon_item_zml_01,mis_sim_20552,"",mis_desc_20552,4,28911109,1000900010,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1051,0,1.0,6000,1.0,3052,-1,29910008,29910001,-1,-1,-1,mis_fail_20552,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20552_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20552_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20553,-1,20552,-1,-1,mis_title_20553,target_reward+icon_item_zml_01,mis_sim_20553,"",mis_desc_20553,4,28911110,1000900011,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1051,0,1.0,6000,1.0,3053,-1,29910008,29910001,-1,-1,-1,mis_fail_20553,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20553_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20553_1,-1,37046,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20554,-1,20553,-1,-1,mis_title_20554,target_reward+icon_item_zml_01,mis_sim_20554,"",mis_desc_20554,0,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,3000,1.0,3054,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20554_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20554_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20555,-1,20554,-1,-1,mis_title_20555,target_reward+icon_item_zml_01,mis_sim_20555,"",mis_desc_20555,2,62,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,30000,1.0,3055,-1,29910008,29910001,-1,-1,-1,mis_fail_20555,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20555_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20555_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20556,-1,20555,-1,-1,mis_title_20556,target_reward+icon_item_zml_01,mis_sim_20556,"",mis_desc_20556,10,28911111,1000900012,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,6000,1.0,3056,-1,29910008,29910001,-1,-1,-1,mis_fail_20556,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20556_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20556_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20557,-1,20556,-1,-1,mis_title_20557,target_reward+icon_item_zml_01,mis_sim_20557,"",mis_desc_20557,2,63,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1052,0,1.0,42000,1.0,3057,-1,29910008,29910001,-1,-1,-1,mis_fail_20557,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20557_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20557_1,-1,37047,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20601,10606,-1,-1,-1,mis_title_20601,target_reward+icon_item_zml_01,mis_sim_20601,"",mis_desc_20601,0,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1061,0,1.0,4800,1.0,3061,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20601_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20601_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20602,-1,20601,-1,-1,mis_title_20602,target_reward+icon_item_zml_01,mis_sim_20602,"",mis_desc_20602,2,69,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1061,0,1.0,48000,1.0,3062,-1,29910008,29910001,-1,-1,-1,mis_fail_20602,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20602_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20602_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20603,-1,20602,-1,-1,mis_title_20603,target_reward+icon_item_zml_01,mis_sim_20603,"",mis_desc_20603,0,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1062,0,1.0,7200,1.0,3063,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20603_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20603_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20604,-1,20603,-1,-1,mis_title_20604,target_reward+icon_item_zml_01,mis_sim_20604,"",mis_desc_20604,2,70,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1062,0,1.0,54000,1.0,3064,-1,29910008,29910001,-1,-1,-1,mis_fail_20604,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20604_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20604_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20605,-1,20604,-1,-1,mis_title_20605,target_reward+icon_item_zml_01,mis_sim_20605,"",mis_desc_20605,5,28911117,1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1061,0,1.0,7200,1.0,3065,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20605_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20605_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20606,-1,-1,30606,-1,mis_title_20606,target_reward+icon_item_zml_01,mis_sim_20606,"",mis_desc_20606,2,71,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1063,0,1.0,54000,1.0,3066,-1,29910008,29910001,-1,-1,-1,mis_fail_20606,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20606_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20606_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20607,-1,20606,-1,-1,mis_title_20607,target_reward+icon_item_zml_01,mis_sim_20607,"",mis_desc_20607,2,72,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1063,0,1.0,60000,1.0,3067,-1,29910008,29910001,-1,-1,-1,mis_fail_20607,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20607_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20607_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20608,-1,20607,-1,-1,mis_title_20608,target_reward+icon_item_zml_01,mis_sim_20608,"",mis_desc_20608,10,28911120,1001000012,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1063,0,1.0,7200,1.0,3068,-1,29910008,29910001,-1,-1,-1,mis_fail_20608,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20608_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20608_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20651,10656,-1,-1,-1,mis_title_20651,target_reward+icon_item_zml_01,mis_sim_20651,"",mis_desc_20651,0,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1061,0,1.0,4800,1.0,3061,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20651_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20651_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20652,-1,20651,-1,-1,mis_title_20652,target_reward+icon_item_zml_01,mis_sim_20652,"",mis_desc_20652,2,69,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1061,0,1.0,48000,1.0,3062,-1,29910008,29910001,-1,-1,-1,mis_fail_20652,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20652_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20652_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20653,-1,20652,-1,-1,mis_title_20653,target_reward+icon_item_zml_01,mis_sim_20653,"",mis_desc_20653,0,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1062,0,1.0,7200,1.0,3063,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20653_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20653_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20654,-1,20653,-1,-1,mis_title_20654,target_reward+icon_item_zml_01,mis_sim_20654,"",mis_desc_20654,2,70,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1062,0,1.0,54000,1.0,3064,-1,29910008,29910001,-1,-1,-1,mis_fail_20654,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20654_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20654_1,-1,37050,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20655,-1,20654,-1,-1,mis_title_20655,target_reward+icon_item_zml_01,mis_sim_20655,"",mis_desc_20655,5,28911117,1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1061,0,1.0,7200,1.0,3065,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20655_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20655_1,-1,37049,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20656,-1,-1,30656,-1,mis_title_20656,target_reward+icon_item_zml_01,mis_sim_20656,"",mis_desc_20656,2,71,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1063,0,1.0,54000,1.0,3066,-1,29910008,29910001,-1,-1,-1,mis_fail_20656,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20656_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20656_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20657,-1,20656,-1,-1,mis_title_20657,target_reward+icon_item_zml_01,mis_sim_20657,"",mis_desc_20657,2,72,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1063,0,1.0,60000,1.0,3067,-1,29910008,29910001,-1,-1,-1,mis_fail_20657,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20657_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20657_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20658,-1,20657,-1,-1,mis_title_20658,target_reward+icon_item_zml_01,mis_sim_20658,"",mis_desc_20658,10,28911120,1001000012,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1063,0,1.0,7200,1.0,3068,-1,29910008,29910001,-1,-1,-1,mis_fail_20658,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20658_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20658_1,-1,37051,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20701,-1,-1,30705,-1,mis_title_20701,target_reward+icon_item_zml_01,mis_sim_20701,"",mis_desc_20701,0,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,6000,1.0,3071,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20701_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20701_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20702,-1,20701,-1,-1,mis_title_20702,target_reward+icon_item_zml_01,mis_sim_20702,"",mis_desc_20702,10,28911130,1001100011,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,7200,1.0,3072,-1,29910008,29910001,-1,-1,-1,mis_fail_20702,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20702_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20702_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20703,-1,20702,-1,-1,mis_title_20703,target_reward+icon_item_zml_01,mis_sim_20703,"",mis_desc_20703,2,78,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,60000,1.0,3073,-1,29910008,29910001,-1,-1,-1,mis_fail_20703,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20703_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20703_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20704,-1,-1,30706,-1,mis_title_20704,target_reward+icon_item_zml_01,mis_sim_20704,"",mis_desc_20704,2,79,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,72000,1.0,3074,-1,29910008,29910001,-1,-1,-1,mis_fail_20704,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20704_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20704_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20705,-1,20704,-1,-1,mis_title_20705,target_reward+icon_item_zml_01,mis_sim_20705,"",mis_desc_20705,0,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1072,0,1.0,7200,1.0,3075,-1,29910008,29910001,-1,-1,-1,mis_fail_20705,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20705_1,-1,37055,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20705_1,-1,37055,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20706,-1,20705,-1,-1,mis_title_20706,target_reward+icon_item_zml_01,mis_sim_20706,"",mis_desc_20706,2,80,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1072,0,1.0,60000,1.0,3076,-1,29910008,29910001,-1,-1,-1,mis_fail_20706,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20706_1,-1,37055,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20706_1,-1,37055,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20707,-1,-1,30708,-1,mis_title_20707,target_reward+icon_item_zml_01,mis_sim_20707,"",mis_desc_20707,2,81,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1072,0,1.0,72000,1.0,3077,-1,29910008,29910001,-1,-1,-1,mis_fail_20707,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20707_1,-1,37055,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20707_1,-1,37055,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20708,-1,20707,-1,-1,mis_title_20708,target_reward+icon_item_zml_01,mis_sim_20708,"",mis_desc_20708,5,28911135,1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,7200,1.0,3078,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20708_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20708_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20709,-1,20708,-1,-1,mis_title_20709,target_reward+icon_item_zml_01,mis_sim_20709,"",mis_desc_20709,2,82,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,72000,1.0,3079,-1,29910008,29910001,-1,-1,-1,mis_fail_20709,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20709_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20709_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20710,-1,-1,30710,-1,mis_title_20710,target_reward+icon_item_zml_01,mis_sim_20710,"",mis_desc_20710,2,83,-1,-1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,72000,1.0,3080,-1,29910008,29910001,-1,-1,-1,mis_fail_20710,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20710_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20710_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
20751,-1,-1,30755,-1,mis_title_20751,target_reward+icon_item_zml_01,mis_sim_20751,"",mis_desc_20751,0,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,-1,-1,-1,1071,0,1.0,6000,1.0,3071,-1,29910008,29910001,-1,-1,-1,"","",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,mis_fin_20751_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,2,mis_get_20751_1,-1,37054,"",-1,-1,"",-1,-1,"",-1,-1,"",-1,-1,-1,-1,-1
