id,group,level,,,,,,,,,,,,battle_info.endurance,battle_info.physical_strength,battle_info.agile,battle_info.intelligence,battle_info.spirit,battle_info.hp,battle_info.physical_attack,battle_info.magic_attack,battle_info.physical_armor,battle_info.magic_armor,battle_info.critical,battle_info.toughness,battle_info.accurate,battle_info.dodge,battle_info.move_speed,battle_info.attack_speed,battle_info.skill
1128,18,49,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,19127,4515,4515,1124,1124,625,625,625,625,-1,-1,-1
1129,18,50,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,23716,5614,5614,1428,1428,764,764,764,764,-1,-1,-1
1130,18,51,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,23969,5673,5673,1440,1440,770,770,770,770,-1,-1,-1
1131,18,52,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,24222,5732,5732,1453,1453,777,777,777,777,-1,-1,-1
1132,18,53,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,24475,5791,5791,1465,1465,784,784,784,784,-1,-1,-1
1133,18,54,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,24728,5850,5850,1477,1477,791,791,791,791,-1,-1,-1
1134,18,55,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,27279,6474,6474,1644,1644,857,857,857,857,-1,-1,-1
1135,18,56,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,27537,6534,6534,1657,1657,864,864,864,864,-1,-1,-1
1136,18,57,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,27794,6594,6594,1669,1669,871,871,871,871,-1,-1,-1
1137,18,58,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,28052,6654,6654,1682,1682,878,878,878,878,-1,-1,-1
1138,18,59,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,28310,6714,6714,1694,1694,884,884,884,884,-1,-1,-1
1139,18,60,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,35739,8478,8478,2189,2189,1104,1104,1104,1104,-1,-1,-1
1140,19,1,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,203,57,57,19,13,12,12,12,12,-1,-1,-1
1141,19,2,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,248,69,69,21,15,18,18,18,18,-1,-1,-1
1142,19,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,293,82,82,23,17,24,24,24,24,-1,-1,-1
1143,19,4,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,338,95,95,26,18,30,30,30,30,-1,-1,-1
1144,19,5,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,439,123,123,35,25,36,36,36,36,-1,-1,-1
1145,19,6,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,484,135,135,37,27,42,42,42,42,-1,-1,-1
1146,19,7,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,529,148,148,39,28,48,48,48,48,-1,-1,-1
1147,19,8,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,574,161,161,42,30,54,54,54,54,-1,-1,-1
1148,19,9,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,619,173,173,44,31,60,60,60,60,-1,-1,-1
1149,19,10,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,1170,328,328,76,54,66,66,66,66,-1,-1,-1
1150,19,11,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,1238,347,347,81,58,72,72,72,72,-1,-1,-1
1151,19,12,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,1305,365,365,86,61,78,78,78,78,-1,-1,-1
1152,19,13,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,1446,405,405,100,72,84,84,84,84,-1,-1,-1
1153,19,14,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,1519,425,425,106,76,90,90,90,90,-1,-1,-1
1154,19,15,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,2126,595,595,145,104,96,96,96,96,-1,-1,-1
1155,19,16,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,2205,617,617,152,108,102,102,102,102,-1,-1,-1
1156,19,17,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,2284,639,639,158,113,108,108,108,108,-1,-1,-1
1157,19,18,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,2464,690,690,178,127,114,114,114,114,-1,-1,-1
1158,19,19,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,2548,713,713,185,132,120,120,120,120,-1,-1,-1
1159,19,20,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,3598,1020,1020,288,206,150,150,150,150,-1,-1,-1
1160,19,21,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,3712,1052,1052,297,212,156,156,156,156,-1,-1,-1
1161,19,22,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,3825,1084,1084,306,219,162,162,162,162,-1,-1,-1
1162,19,23,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,4070,1152,1152,332,237,168,168,168,168,-1,-1,-1
1163,19,24,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,4189,1186,1186,342,244,174,174,174,174,-1,-1,-1
1164,19,25,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,5268,1488,1488,447,319,204,204,204,204,-1,-1,-1
1165,19,26,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,5393,1523,1523,458,327,210,210,210,210,-1,-1,-1
1166,19,27,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,5518,1558,1558,468,334,216,216,216,216,-1,-1,-1
1167,19,28,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,5802,1637,1637,499,356,222,222,222,222,-1,-1,-1
1168,19,29,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,5933,1674,1674,510,365,228,228,228,228,-1,-1,-1
1169,19,30,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,7818,2215,2215,752,537,317,317,317,317,-1,-1,-1
1170,19,31,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,7975,2259,2259,767,548,323,323,323,323,-1,-1,-1
1171,19,32,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,8132,2303,2303,781,558,330,330,330,330,-1,-1,-1
1172,19,33,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,8289,2347,2347,795,568,337,337,337,337,-1,-1,-1
1173,19,34,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,8446,2390,2390,810,578,344,344,344,344,-1,-1,-1
1174,19,35,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,10393,2936,2936,968,691,386,386,386,386,-1,-1,-1
1175,19,36,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,10572,2986,2986,983,702,393,393,393,393,-1,-1,-1
1176,19,37,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,10752,3036,3036,999,713,400,400,400,400,-1,-1,-1
1177,19,38,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,10932,3087,3087,1014,724,407,407,407,407,-1,-1,-1
1178,19,39,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,11112,3137,3137,1029,735,413,413,413,413,-1,-1,-1
1179,19,40,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,12916,3655,3655,1280,915,516,516,516,516,-1,-1,-1
1180,19,41,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,13098,3706,3706,1296,926,523,523,523,523,-1,-1,-1
1181,19,42,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,13279,3757,3757,1312,937,530,530,530,530,-1,-1,-1
1182,19,43,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,13461,3808,3808,1327,948,536,536,536,536,-1,-1,-1
1183,19,44,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,13642,3859,3859,1343,959,543,543,543,543,-1,-1,-1
1184,19,45,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,15206,4310,4310,1511,1079,598,598,598,598,-1,-1,-1
1185,19,46,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,15389,4361,4361,1526,1090,605,605,605,605,-1,-1,-1
1186,19,47,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,15573,4413,4413,1542,1101,611,611,611,611,-1,-1,-1
1187,19,48,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,15756,4464,4464,1558,1113,618,618,618,618,-1,-1,-1
1188,19,49,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,15939,4515,4515,1573,1124,625,625,625,625,-1,-1,-1
1189,19,50,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,19764,5614,5614,1999,1428,764,764,764,764,-1,-1,-1
1190,19,51,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,19974,5673,5673,2016,1440,770,770,770,770,-1,-1,-1
1191,19,52,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,20185,5732,5732,2034,1453,777,777,777,777,-1,-1,-1
1192,19,53,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,20396,5791,5791,2051,1465,784,784,784,784,-1,-1,-1
1193,19,54,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,20606,5850,5850,2068,1477,791,791,791,791,-1,-1,-1
1194,19,55,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,22733,6474,6474,2302,1644,857,857,857,857,-1,-1,-1
1195,19,56,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,22947,6534,6534,2320,1657,864,864,864,864,-1,-1,-1
1196,19,57,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,23162,6594,6594,2337,1669,871,871,871,871,-1,-1,-1
1197,19,58,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,23377,6654,6654,2355,1682,878,878,878,878,-1,-1,-1
1198,19,59,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,23591,6714,6714,2372,1694,884,884,884,884,-1,-1,-1
1199,19,60,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,29783,8478,8478,3064,2189,1104,1104,1104,1104,-1,-1,-1
1200,20,1,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,203,57,57,13,19,12,12,12,12,-1,-1,-1
1201,20,2,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,248,69,69,15,21,18,18,18,18,-1,-1,-1
1202,20,3,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,293,82,82,17,23,24,24,24,24,-1,-1,-1
1203,20,4,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,338,95,95,18,26,30,30,30,30,-1,-1,-1
1204,20,5,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,439,123,123,25,35,36,36,36,36,-1,-1,-1
1205,20,6,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,484,135,135,27,37,42,42,42,42,-1,-1,-1
1206,20,7,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,529,148,148,28,39,48,48,48,48,-1,-1,-1
1207,20,8,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,574,161,161,30,42,54,54,54,54,-1,-1,-1
1208,20,9,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,619,173,173,31,44,60,60,60,60,-1,-1,-1
1209,20,10,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,1170,328,328,54,76,66,66,66,66,-1,-1,-1
1210,20,11,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,1238,347,347,58,81,72,72,72,72,-1,-1,-1
1211,20,12,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,1305,365,365,61,86,78,78,78,78,-1,-1,-1
1212,20,13,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,1446,405,405,72,100,84,84,84,84,-1,-1,-1
1213,20,14,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,1519,425,425,76,106,90,90,90,90,-1,-1,-1
1214,20,15,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,2126,595,595,104,145,96,96,96,96,-1,-1,-1
1215,20,16,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,2205,617,617,108,152,102,102,102,102,-1,-1,-1
1216,20,17,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,2284,639,639,113,158,108,108,108,108,-1,-1,-1
1217,20,18,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,2464,690,690,127,178,114,114,114,114,-1,-1,-1
1218,20,19,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,2548,713,713,132,185,120,120,120,120,-1,-1,-1
1219,20,20,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,3598,1020,1020,206,288,150,150,150,150,-1,-1,-1
1220,20,21,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,3712,1052,1052,212,297,156,156,156,156,-1,-1,-1
1221,20,22,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,3825,1084,1084,219,306,162,162,162,162,-1,-1,-1
1222,20,23,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,4070,1152,1152,237,332,168,168,168,168,-1,-1,-1
1223,20,24,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,4189,1186,1186,244,342,174,174,174,174,-1,-1,-1
1224,20,25,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,5268,1488,1488,319,447,204,204,204,204,-1,-1,-1
1225,20,26,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,5393,1523,1523,327,458,210,210,210,210,-1,-1,-1
1226,20,27,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,5518,1558,1558,334,468,216,216,216,216,-1,-1,-1
1227,20,28,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245,165,165,165,165,5802,1637,1637,356,499,222,222,222,222,-1,-1,-1
1228,20,29,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,251,169,169,169,169,5933,1674,1674,365,510,228,228,228,228,-1,-1,-1
1229,20,30,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,276,188,188,188,188,7818,2215,2215,537,752,317,317,317,317,-1,-1,-1
1230,20,31,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,192,192,192,192,7975,2259,2259,548,767,323,323,323,323,-1,-1,-1
1231,20,32,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288,196,196,196,196,8132,2303,2303,558,781,330,330,330,330,-1,-1,-1
1232,20,33,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,294,200,200,200,200,8289,2347,2347,568,795,337,337,337,337,-1,-1,-1
1233,20,34,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,204,204,204,204,8446,2390,2390,578,810,344,344,344,344,-1,-1,-1
1234,20,35,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387,262,262,262,262,10393,2936,2936,691,968,386,386,386,386,-1,-1,-1
1235,20,36,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394,267,267,267,267,10572,2986,2986,702,983,393,393,393,393,-1,-1,-1
1236,20,37,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,402,272,272,272,272,10752,3036,3036,713,999,400,400,400,400,-1,-1,-1
1237,20,38,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,409,277,277,277,277,10932,3087,3087,724,1014,407,407,407,407,-1,-1,-1
1238,20,39,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417,282,282,282,282,11112,3137,3137,735,1029,413,413,413,413,-1,-1,-1
1239,20,40,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426,290,290,290,290,12916,3655,3655,915,1280,516,516,516,516,-1,-1,-1
1240,20,41,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,434,295,295,295,295,13098,3706,3706,926,1296,523,523,523,523,-1,-1,-1
1241,20,42,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,441,300,300,300,300,13279,3757,3757,937,1312,530,530,530,530,-1,-1,-1
1242,20,43,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,449,305,305,305,305,13461,3808,3808,948,1327,536,536,536,536,-1,-1,-1
1243,20,44,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,456,310,310,310,310,13642,3859,3859,959,1343,543,543,543,543,-1,-1,-1
1244,20,45,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,496,338,338,338,338,15206,4310,4310,1079,1511,598,598,598,598,-1,-1,-1
1245,20,46,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,503,343,343,343,343,15389,4361,4361,1090,1526,605,605,605,605,-1,-1,-1
1246,20,47,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,511,348,348,348,348,15573,4413,4413,1101,1542,611,611,611,611,-1,-1,-1
1247,20,48,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,518,353,353,353,353,15756,4464,4464,1113,1558,618,618,618,618,-1,-1,-1
1248,20,49,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,526,358,358,358,358,15939,4515,4515,1124,1573,625,625,625,625,-1,-1,-1
1249,20,50,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,611,419,419,419,419,19764,5614,5614,1428,1999,764,764,764,764,-1,-1,-1
1250,20,51,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,620,425,425,425,425,19974,5673,5673,1440,2016,770,770,770,770,-1,-1,-1
1251,20,52,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,629,431,431,431,431,20185,5732,5732,1453,2034,777,777,777,777,-1,-1,-1
1252,20,53,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,437,437,437,437,20396,5791,5791,1465,2051,784,784,784,784,-1,-1,-1
1253,20,54,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,647,443,443,443,443,20606,5850,5850,1477,2068,791,791,791,791,-1,-1,-1
1254,20,55,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690,476,476,476,476,22733,6474,6474,1644,2302,857,857,857,857,-1,-1,-1
1255,20,56,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,699,482,482,482,482,22947,6534,6534,1657,2320,864,864,864,864,-1,-1,-1
1256,20,57,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,708,488,488,488,488,23162,6594,6594,1669,2337,871,871,871,871,-1,-1,-1
1257,20,58,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,494,494,494,494,23377,6654,6654,1682,2355,878,878,878,878,-1,-1,-1
1258,20,59,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,726,500,500,500,500,23591,6714,6714,1694,2372,884,884,884,884,-1,-1,-1
1259,20,60,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,857,591,591,591,591,29783,8478,8478,2189,3064,1104,1104,1104,1104,-1,-1,-1
1260,21,1,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,5,5,5,5,203,57,57,13,13,12,14,12,14,-1,-1,-1
1261,21,2,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,7,7,7,7,248,69,69,15,15,18,22,18,22,-1,-1,-1
1262,21,3,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,9,9,9,9,293,82,82,17,17,24,29,24,29,-1,-1,-1
1263,21,4,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,11,11,11,11,338,95,95,18,18,30,36,30,36,-1,-1,-1
1264,21,5,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,14,14,14,14,439,123,123,25,25,36,43,36,43,-1,-1,-1
1265,21,6,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,16,16,16,16,484,135,135,27,27,42,50,42,50,-1,-1,-1
1266,21,7,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,18,18,18,18,529,148,148,28,28,48,58,48,58,-1,-1,-1
1267,21,8,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,20,20,20,574,161,161,30,30,54,65,54,65,-1,-1,-1
1268,21,9,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33,22,22,22,22,619,173,173,31,31,60,72,60,72,-1,-1,-1
1269,21,10,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66,44,44,44,44,1170,328,328,54,54,66,79,66,79,-1,-1,-1
1270,21,11,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,46,46,46,46,1238,347,347,58,58,72,86,72,86,-1,-1,-1
1271,21,12,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73,49,49,49,49,1305,365,365,61,61,78,94,78,94,-1,-1,-1
1272,21,13,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,52,52,52,52,1446,405,405,72,72,84,101,84,101,-1,-1,-1
1273,21,14,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,54,54,54,54,1519,425,425,76,76,90,108,90,108,-1,-1,-1
1274,21,15,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,116,77,77,77,77,2126,595,595,104,104,96,115,96,115,-1,-1,-1
1275,21,16,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119,79,79,79,79,2205,617,617,108,108,102,122,102,122,-1,-1,-1
1276,21,17,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123,82,82,82,82,2284,639,639,113,113,108,130,108,130,-1,-1,-1
1277,21,18,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128,85,85,85,85,2464,690,690,127,127,114,137,114,137,-1,-1,-1
1278,21,19,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131,87,87,87,87,2548,713,713,132,132,120,144,120,144,-1,-1,-1
1279,21,20,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167,113,113,113,113,3598,1020,1020,206,206,150,180,150,180,-1,-1,-1
1280,21,21,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,172,117,117,117,117,3712,1052,1052,212,212,156,187,156,187,-1,-1,-1
1281,21,22,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,177,120,120,120,120,3825,1084,1084,219,219,162,194,162,194,-1,-1,-1
1282,21,23,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,184,125,125,125,125,4070,1152,1152,237,237,168,202,168,202,-1,-1,-1
1283,21,24,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190,128,128,128,128,4189,1186,1186,244,244,174,209,174,209,-1,-1,-1
1284,21,25,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,153,153,153,153,5268,1488,1488,319,319,204,245,204,245,-1,-1,-1
1285,21,26,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,232,157,157,157,157,5393,1523,1523,327,327,210,252,210,252,-1,-1,-1
1286,21,27,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238,160,160,160,160,5518,1558,1558,334,334,216,259,216,259,-1,-1,-1
