id,name,note,desc,not,type,weapon_type,icon,res,color,level_limit,equip_level,gem_slot_count,race_limit,prof_limit,talent_limit,init_durable,suit_group_id,property_effect.skill,property_effect.endurance,property_effect.physical_strength,property_effect.agile,property_effect.intelligence,property_effect.spirit,property_effect.hp,property_effect.physical_attack,property_effect.magic_attack,property_effect.physical_armor,property_effect.magic_armor,property_effect.critical,property_effect.toughness,property_effect.accurate,property_effect.dodge,property_effect.move_speed,property_effect.attack_speed,strength_type,strength_value
10320031,equip_name_10320031,残暴之刃,equip_detail_10320031,55级双手剑武器散件,1,3,icon_weapon_jian02+ssj06,506,3,54,59,2,0,0,0,85,-1,-1,0,21,0,0,0,0,201,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10320032,equip_name_10320032,凯尔达隆战剑,equip_detail_10320032,55级双手剑武器散件,1,3,icon_weapon_jian02+ssj09,509,3,58,63,2,0,0,0,90,-1,-1,0,22,0,0,0,0,214,0,0,0,19,0,0,0,0,0,physical_attack,3.0
10330001,equip_name_10330001,夜刃,equip_detail_10330001,40级双手剑武器,1,3,icon_weapon_jian02+ssj03,503,4,39,44,3,0,0,0,75,-1,-1,7,15,0,0,0,0,176,0,0,0,13,0,9,0,0,0,physical_attack,3.0
10330002,equip_name_10330002,鞭笞者苏萨斯,equip_detail_10330002,50级双手剑武器,1,3,icon_weapon_jian02+ssj19,519,4,50,55,3,0,0,0,90,-1,-1,8,19,0,0,0,0,220,0,0,0,17,0,11,0,0,0,physical_attack,3.0
10330003,equip_name_10330003,命运,equip_detail_10330003,50级双手剑武器,1,3,icon_weapon_jian02+ssj07,507,4,52,57,3,0,0,0,90,-1,-1,9,20,0,0,0,0,228,0,0,0,17,0,11,0,0,0,physical_attack,3.0
10330004,equip_name_10330004,瑞文戴尔之剑,equip_detail_10330004,55级双手剑武器散件,1,3,icon_weapon_jian02+ssj03,503,4,57,62,3,0,0,0,95,-1,-1,9,22,0,0,0,0,248,0,0,0,19,0,12,0,0,0,physical_attack,3.0
10330005,equip_name_10330005,沙赫拉姆黑剑,equip_detail_10330005,55级双手剑武器散件,1,3,icon_weapon_jian02+ssj01,501,4,59,64,3,0,0,0,95,-1,-1,10,22,0,0,0,0,256,0,0,0,19,0,13,0,0,0,physical_attack,3.0
10330006,equip_name_10330006,汉娜之刃,equip_detail_10330006,55级双手剑武器散件,1,3,icon_weapon_jian02+ssj21,521,4,59,64,3,0,0,0,95,-1,-1,10,22,0,0,0,0,256,0,0,0,19,0,13,0,0,0,physical_attack,3.0
10330007,equip_name_10330007,其拉屠戮者,equip_detail_10330007,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj27,527,4,53,66,3,0,0,0,100,-1,-1,10,23,0,0,0,0,264,0,0,0,20,0,13,0,0,0,physical_attack,3.0
10330008,equip_name_10330008,黑曜石之刃,equip_detail_10330008,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj16,516,4,51,68,3,0,0,0,100,-1,-1,10,24,0,0,0,0,272,0,0,0,20,0,14,0,0,0,physical_attack,3.0
10330009,equip_name_10330009,台风,equip_detail_10330009,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj21,521,4,60,68,3,0,0,0,100,-1,-1,10,24,0,0,0,0,272,0,0,0,20,0,14,0,0,0,physical_attack,3.0
10330010,equip_name_10330010,辛洛斯，诸界的毁灭者,equip_detail_10330010,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj26,526,4,51,68,3,0,0,0,100,-1,-1,10,24,0,0,0,0,272,0,0,0,20,0,14,0,0,0,physical_attack,3.0
10330011,equip_name_10330011,永恒公正长剑,equip_detail_10330011,圣骑士t1双手剑武器套装,1,3,icon_weapon_jian01+dsj33,1233,4,54,70,3,0,8,0,105,-1,-1,11,25,0,0,0,0,280,0,0,0,21,0,14,0,0,0,physical_attack,3.0
10330012,equip_name_10330012,狂野之刃,equip_detail_10330012,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj17,517,4,57,73,3,0,0,0,105,-1,-1,11,26,0,0,0,0,292,0,0,0,22,0,15,0,0,0,physical_attack,3.0
10330013,equip_name_10330013,削骨之刃,equip_detail_10330013,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj15,515,4,52,77,3,0,0,0,110,-1,-1,12,27,0,0,0,0,308,0,0,0,23,0,15,0,0,0,physical_attack,3.0
10330014,equip_name_10330014,神圣其拉阔剑,equip_detail_10330014,60级双手剑武器散件,1,3,icon_weapon_bishou+bs24,1124,4,59,79,3,0,0,0,110,-1,-1,12,28,0,0,0,0,316,0,0,0,24,0,16,0,0,0,physical_attack,3.0
10330015,equip_name_10330015,阿什坎迪，兄弟会之剑,equip_detail_10330015,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj25,525,4,58,81,3,0,0,0,115,-1,-1,12,28,0,0,0,0,324,0,0,0,24,0,16,0,0,0,physical_attack,3.0
10330016,equip_name_10330016,卡利姆多的复仇,equip_detail_10330016,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj29,529,4,60,81,3,0,0,0,115,-1,-1,12,28,0,0,0,0,324,0,0,0,24,0,16,0,0,0,physical_attack,3.0
10330017,equip_name_10330017,邪恶力量巨剑,equip_detail_10330017,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj14,514,4,60,81,3,0,0,0,115,-1,-1,12,28,0,0,0,0,324,0,0,0,24,0,16,0,0,0,physical_attack,3.0
10330018,equip_name_10330018,堕落的灰烬使者,equip_detail_10330018,60级双手剑武器散件,1,3,icon_weapon_jian02+ssj20,520,4,60,86,3,0,0,0,120,-1,-1,13,30,0,0,0,0,344,0,0,0,26,0,17,0,0,0,physical_attack,3.0
10330019,equip_name_10330019,灰烬使者,"",60级双手剑武器散件,1,3,icon_weapon_jian02+ssj18,518,5,60,92,3,0,0,0,130,-1,-1,14,32,0,0,0,0,423,0,0,0,28,0,18,0,0,0,physical_attack,3.0
10410001,equip_name_10410001,狩猎强弓,equip_detail_10410001,20级弓武器,1,4,icon_weapon_gong+g09,609,2,1,11,1,0,0,0,35,-1,-1,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410002,equip_name_10410002,兽人战弓,equip_detail_10410002,20级弓武器,1,4,icon_weapon_gong+g03,603,2,1,14,1,0,0,0,35,-1,-1,0,0,5,0,0,0,39,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410003,equip_name_10410003,达瑞尔的猎弓,equip_detail_10410003,20级弓武器,1,4,icon_weapon_gong+g03,603,2,10,15,1,0,0,0,40,-1,-1,0,0,5,0,0,0,42,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410004,equip_name_10410004,硬短弓,equip_detail_10410004,20级弓武器,1,4,icon_weapon_gong+g03,603,2,10,15,1,0,0,0,40,-1,-1,0,0,5,0,0,0,42,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410005,equip_name_10410005,精良的短弓,equip_detail_10410005,20级弓武器,1,4,icon_weapon_gong+g09,609,2,11,16,1,0,0,0,40,-1,-1,0,0,5,0,0,0,45,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410006,equip_name_10410006,毒蛇,equip_detail_10410006,20级弓武器,1,4,icon_weapon_gong+g07,607,3,13,18,2,0,0,0,45,-1,-1,0,0,6,0,0,0,61,0,0,0,5,0,0,0,0,0,physical_attack,3.0
10410007,equip_name_10410007,精良的长弓,equip_detail_10410007,20级弓武器,1,4,icon_weapon_gong+g17,617,2,14,19,1,0,0,0,40,-1,-1,0,0,6,0,0,0,53,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410008,equip_name_10410008,轻型弓,equip_detail_10410008,20级弓武器,1,4,icon_weapon_gong+g17,617,2,16,21,1,0,0,0,45,-1,-1,0,0,7,0,0,0,59,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410009,equip_name_10410009,灰木短弓,equip_detail_10410009,20级弓武器,1,4,icon_weapon_gong+g17,617,2,18,23,1,0,0,0,45,-1,-1,0,0,7,0,0,0,64,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410010,equip_name_10410010,纳迦穿心者,equip_detail_10410010,20级弓武器,1,4,icon_weapon_gong+g17,617,2,21,26,1,0,0,0,50,-1,-1,0,0,8,0,0,0,73,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410011,equip_name_10410011,钢矢硬弩,equip_detail_10410011,20级弓武器,1,4,icon_weapon_gong+g09,609,2,22,27,1,0,0,0,50,-1,-1,0,0,9,0,0,0,76,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410012,equip_name_10410012,精准之弓,equip_detail_10410012,20级弓武器,1,4,icon_weapon_gong+g03,603,2,22,27,1,0,0,0,50,-1,-1,0,0,9,0,0,0,76,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410013,equip_name_10410013,劫掠之弓,equip_detail_10410013,20级弓武器,1,4,icon_weapon_gong+g03,603,2,23,28,1,0,0,0,50,-1,-1,0,0,9,0,0,0,78,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410014,equip_name_10410014,峭壁行者之弓,equip_detail_10410014,20级弓武器,1,4,icon_weapon_gong+g17,617,2,24,29,1,0,0,0,50,-1,-1,0,0,9,0,0,0,81,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410015,equip_name_10410015,长战弓,equip_detail_10410015,20级弓武器,1,4,icon_weapon_gong+g17,617,2,24,29,1,0,0,0,50,-1,-1,0,0,9,0,0,0,81,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410016,equip_name_10410016,迅猛龙终结者,equip_detail_10410016,30级弓武器,1,4,icon_weapon_gong+g03,603,2,25,30,1,0,0,0,55,-1,-1,0,0,10,0,0,0,84,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410017,equip_name_10410017,月神之弓,equip_detail_10410017,30级弓武器,1,4,icon_weapon_gong+g17,617,2,25,30,1,0,0,0,55,-1,-1,0,0,10,0,0,0,84,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410018,equip_name_10410018,黑木之弓,equip_detail_10410018,30级弓武器,1,4,icon_weapon_gong+g03,603,2,27,32,1,0,0,0,55,-1,-1,0,0,10,0,0,0,90,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410019,equip_name_10410019,强韧的弯弓,equip_detail_10410019,30级弓武器,1,4,icon_weapon_gong+g17,617,2,27,32,1,0,0,0,55,-1,-1,0,0,10,0,0,0,90,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410020,equip_name_10410020,射手长弓,equip_detail_10410020,30级弓武器,1,4,icon_weapon_gong+g17,617,2,27,32,1,0,0,0,55,-1,-1,0,0,10,0,0,0,90,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410021,equip_name_10410021,柳木弯弓,equip_detail_10410021,30级弓武器,1,4,icon_weapon_gong+g03,603,2,29,34,1,0,0,0,55,-1,-1,0,0,11,0,0,0,95,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410022,equip_name_10410022,笨重的短弓,equip_detail_10410022,30级弓武器,1,4,icon_weapon_gong+g18,618,2,30,35,1,0,0,0,60,-1,-1,0,0,11,0,0,0,98,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410023,equip_name_10410023,红木长弓,equip_detail_10410023,30级弓武器,1,4,icon_weapon_gong+g17,617,2,30,35,1,0,0,0,60,-1,-1,0,0,11,0,0,0,98,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410024,equip_name_10410024,强击之弓,equip_detail_10410024,40级弓武器,1,4,icon_weapon_gong+g08,608,2,36,41,1,0,0,0,65,-1,-1,0,0,13,0,0,0,115,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410025,equip_name_10410025,十字军长弓,equip_detail_10410025,40级弓武器,1,4,icon_weapon_gong+g17,617,2,40,45,1,0,0,0,70,-1,-1,0,0,15,0,0,0,126,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410026,equip_name_10410026,狩猎高手的猎弓,equip_detail_10410026,40级弓武器,1,4,icon_weapon_gong+g03,603,2,40,45,1,0,0,0,70,-1,-1,0,0,15,0,0,0,126,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410027,equip_name_10410027,大型长弓,equip_detail_10410027,40级弓武器,1,4,icon_weapon_gong+g08,608,2,42,47,1,0,0,0,70,-1,-1,0,0,15,0,0,0,132,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410028,equip_name_10410028,森林短弓,equip_detail_10410028,40级弓武器,1,4,icon_weapon_gong+g09,609,2,44,49,1,0,0,0,70,-1,-1,0,0,16,0,0,0,137,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410029,equip_name_10410029,高地长弓,equip_detail_10410029,50级弓武器,1,4,icon_weapon_gong+g06,606,2,46,51,1,0,0,0,75,-1,-1,0,0,17,0,0,0,143,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410030,equip_name_10410030,鹰身人缝衣针,equip_detail_10410030,50级弓武器,1,4,icon_weapon_gong+g17,617,2,46,51,1,0,0,0,75,-1,-1,0,0,17,0,0,0,143,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410031,equip_name_10410031,攻城长弓,equip_detail_10410031,50级弓武器,1,4,icon_weapon_gong+g08,608,2,48,53,1,0,0,0,75,-1,-1,0,0,17,0,0,0,148,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410032,equip_name_10410032,羽毛弓,equip_detail_10410032,50级弓武器,1,4,icon_weapon_gong+g07,607,2,50,55,1,0,0,0,80,-1,-1,0,0,18,0,0,0,154,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410033,equip_name_10410033,荆棘投掷者,equip_detail_10410033,50级弓武器,1,4,icon_weapon_gong+g08,608,2,52,57,1,0,0,0,80,-1,-1,0,0,19,0,0,0,160,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410034,equip_name_10410034,沙行者印记,equip_detail_10410034,50级弓武器,1,4,icon_weapon_gong+g07,607,2,54,59,1,0,0,0,80,-1,-1,0,0,19,0,0,0,165,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410035,equip_name_10410035,食人魔牙签发射器,equip_detail_10410035,55级弓武器散件,1,4,icon_weapon_gong+g09,609,2,55,60,1,0,0,0,85,-1,-1,0,0,20,0,0,0,168,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410036,equip_name_10410036,沃恩的迅捷弓,equip_detail_10410036,55级弓武器散件,1,4,icon_weapon_gong+g18,618,2,55,60,1,0,0,0,85,-1,-1,0,0,20,0,0,0,168,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410037,equip_name_10410037,犄角长弓,equip_detail_10410037,55级弓武器散件,1,4,icon_weapon_gong+g08,608,2,56,61,1,0,0,0,85,-1,-1,0,0,20,0,0,0,171,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410038,equip_name_10410038,鹰眼长弓,equip_detail_10410038,55级弓武器散件,1,4,icon_weapon_gong+g09,609,2,58,63,1,0,0,0,85,-1,-1,0,0,20,0,0,0,176,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10410039,equip_name_10410039,曲线长弓,equip_detail_10410039,60级弓武器散件,1,4,icon_weapon_gong+g07,607,2,60,65,1,0,0,0,90,-1,-1,0,0,21,0,0,0,182,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10420001,equip_name_10420001,游侠之弓,equip_detail_10420001,20级弓武器,1,4,icon_weapon_gong+g03,603,3,20,25,2,0,0,0,55,-1,-1,0,0,9,0,0,0,85,0,0,0,8,0,0,0,0,0,physical_attack,3.0
10420002,equip_name_10420002,夜行者之弓,equip_detail_10420002,20级弓武器,1,4,icon_weapon_gong+g08,608,3,23,28,2,0,0,0,55,-1,-1,0,0,10,0,0,0,95,0,0,0,8,0,0,0,0,0,physical_attack,3.0
10420003,equip_name_10420003,水晶之刺,equip_detail_10420003,30级弓武器,1,4,icon_weapon_gong+g07,607,3,27,32,2,0,0,0,60,-1,-1,0,0,11,0,0,0,109,0,0,0,10,0,0,0,0,0,physical_attack,3.0
10420004,equip_name_10420004,鹰身人之爪,equip_detail_10420004,30级弓武器,1,4,icon_weapon_gong+g07,607,3,27,32,2,0,0,0,60,-1,-1,0,0,11,0,0,0,109,0,0,0,10,0,0,0,0,0,physical_attack,3.0
10420005,equip_name_10420005,硬刺之弓,equip_detail_10420005,30级弓武器,1,4,icon_weapon_gong+g03,603,3,33,38,2,0,0,0,65,-1,-1,0,0,13,0,0,0,129,0,0,0,11,0,0,0,0,0,physical_attack,3.0
10420006,equip_name_10420006,击天长弓,equip_detail_10420006,30级弓武器,1,4,icon_weapon_gong+g03,603,3,34,39,2,0,0,0,65,-1,-1,0,0,14,0,0,0,133,0,0,0,12,0,0,0,0,0,physical_attack,3.0
10420007,equip_name_10420007,迅捷之风,equip_detail_10420007,40级弓武器,1,4,icon_weapon_gong+g08,608,3,35,40,2,0,0,0,70,-1,-1,0,0,14,0,0,0,136,0,0,0,12,0,0,0,0,0,physical_attack,3.0
10420008,equip_name_10420008,浑石弓,equip_detail_10420008,40级弓武器,1,4,icon_weapon_gong+g08,608,3,36,41,2,0,0,0,70,-1,-1,0,0,14,0,0,0,139,0,0,0,12,0,0,0,0,0,physical_attack,3.0
10420009,equip_name_10420009,护卫之弓,equip_detail_10420009,40级弓武器,1,4,icon_weapon_gong+g06,606,3,38,43,2,0,0,0,70,-1,-1,0,0,15,0,0,0,146,0,0,0,13,0,0,0,0,0,physical_attack,3.0
10420010,equip_name_10420010,侍从之弓,equip_detail_10420010,40级弓武器,1,4,icon_weapon_gong+g08,608,3,38,43,2,0,0,0,70,-1,-1,0,0,15,0,0,0,146,0,0,0,13,0,0,0,0,0,physical_attack,3.0
10420011,equip_name_10420011,钉刺猎弓,equip_detail_10420011,40级弓武器,1,4,icon_weapon_gong+g07,607,3,42,47,2,0,0,0,75,-1,-1,0,0,16,0,0,0,160,0,0,0,14,0,0,0,0,0,physical_attack,3.0
10420012,equip_name_10420012,射针弓,equip_detail_10420012,40级弓武器,1,4,icon_weapon_gong+g03,603,3,42,47,2,0,0,0,75,-1,-1,0,0,16,0,0,0,160,0,0,0,14,0,0,0,0,0,physical_attack,3.0
10420013,equip_name_10420013,碎颅强弩,equip_detail_10420013,40级弓武器,1,4,icon_weapon_gong+g17,617,3,43,48,2,0,0,0,75,-1,-1,0,0,17,0,0,0,163,0,0,0,14,0,0,0,0,0,physical_attack,3.0
10420014,equip_name_10420014,绿色守护者之弓,equip_detail_10420014,50级弓武器,1,4,icon_weapon_gong+g17,617,3,48,53,2,0,0,0,80,-1,-1,0,0,19,0,0,0,180,0,0,0,16,0,0,0,0,0,physical_attack,3.0
10420015,equip_name_10420015,狮鹫之翼,equip_detail_10420015,50级弓武器,1,4,icon_weapon_gong+g03,603,3,50,55,2,0,0,0,85,-1,-1,0,0,19,0,0,0,187,0,0,0,17,0,0,0,0,0,physical_attack,3.0
10420016,equip_name_10420016,觅心弩,equip_detail_10420016,50级弓武器,1,4,icon_weapon_gong+g14,614,3,51,56,2,0,0,0,85,-1,-1,0,0,20,0,0,0,190,0,0,0,17,0,0,0,0,0,physical_attack,3.0
10420017,equip_name_10420017,萨特强弓,equip_detail_10420017,50级弓武器,1,4,icon_weapon_gong+g18,618,3,53,58,2,0,0,0,85,-1,-1,0,0,20,0,0,0,197,0,0,0,17,0,0,0,0,0,physical_attack,3.0
10420018,equip_name_10420018,驯犬者长弓,equip_detail_10420018,50级弓武器,1,4,icon_weapon_gong+g03,603,3,51,56,2,0,0,0,85,-1,-1,0,0,20,0,0,0,190,0,0,0,17,0,0,0,0,0,physical_attack,3.0
10420019,equip_name_10420019,撕裂之钩,equip_detail_10420019,50级弓武器,1,4,icon_weapon_gong+g18,618,3,54,59,2,0,0,0,85,-1,-1,0,0,21,0,0,0,201,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420020,equip_name_10420020,黑鸦,equip_detail_10420020,50级弓武器,1,4,icon_weapon_gong+g07,607,3,54,59,2,0,0,0,85,-1,-1,0,0,21,0,0,0,201,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420021,equip_name_10420021,尖啸之弓,equip_detail_10420021,55级弓武器散件,1,4,icon_weapon_gong+g07,607,3,55,60,2,0,0,0,90,-1,-1,0,0,21,0,0,0,204,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420022,equip_name_10420022,深击之弓,equip_detail_10420022,55级弓武器散件,1,4,icon_weapon_gong+g03,603,3,55,60,2,0,0,0,90,-1,-1,0,0,21,0,0,0,204,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420023,equip_name_10420023,虫壳强弩,equip_detail_10420023,55级弓武器散件,1,4,icon_weapon_gong+g15,615,3,56,61,2,0,0,0,90,-1,-1,0,0,21,0,0,0,207,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420024,equip_name_10420024,玛尔根的长弓,equip_detail_10420024,55级弓武器散件,1,4,icon_weapon_gong+g08,608,3,56,61,2,0,0,0,90,-1,-1,0,0,21,0,0,0,207,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420025,equip_name_10420025,上古骨弓,equip_detail_10420025,55级弓武器散件,1,4,icon_weapon_gong+g10,610,3,56,61,2,0,0,0,90,-1,-1,0,0,21,0,0,0,207,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420026,equip_name_10420026,破石者,equip_detail_10420026,55级弓武器散件,1,4,icon_weapon_gong+g07,607,3,55,60,2,0,0,0,90,-1,-1,0,0,21,0,0,0,204,0,0,0,18,0,0,0,0,0,physical_attack,3.0
10420027,equip_name_10420027,血木猎弓,equip_detail_10420027,55级弓武器散件,1,4,icon_weapon_gong+g07,607,3,57,62,2,0,0,0,90,-1,-1,0,0,22,0,0,0,211,0,0,0,19,0,0,0,0,0,physical_attack,3.0
10420028,equip_name_10420028,觅血者,equip_detail_10420028,55级弓武器散件,1,4,icon_weapon_gong+g15,615,3,58,63,2,0,0,0,90,-1,-1,0,0,22,0,0,0,214,0,0,0,19,0,0,0,0,0,physical_attack,3.0
10420029,equip_name_10420029,鹰角长弓,equip_detail_10420029,55级弓武器散件,1,4,icon_weapon_gong+g08,608,3,58,63,2,0,0,0,90,-1,-1,0,0,22,0,0,0,214,0,0,0,19,0,0,0,0,0,physical_attack,3.0
10420030,equip_name_10420030,法拉德的装填器,equip_detail_10420030,60级弓武器散件,1,4,icon_weapon_gong+g12,612,3,60,65,2,0,0,0,95,-1,-1,0,0,23,0,0,0,221,0,0,0,20,0,0,0,0,0,physical_attack,3.0
10420031,equip_name_10420031,噩运猎弓,equip_detail_10420031,60级弓武器散件,1,4,icon_weapon_gong+g02,602,3,50,68,2,0,0,0,95,-1,-1,0,0,24,0,0,0,231,0,0,0,20,0,0,0,0,0,physical_attack,3.0
10430001,equip_name_10430001,灼热弓,equip_detail_10430001,40级弓武器,1,4,icon_weapon_gong+g08,608,4,37,42,3,0,0,0,75,-1,-1,6,0,15,0,0,0,168,0,0,0,13,0,8,0,0,0,physical_attack,3.0
10430002,equip_name_10430002,飓风,equip_detail_10430002,50级弓武器,1,4,icon_weapon_gong+g08,608,4,48,53,3,0,0,0,85,-1,-1,8,0,19,0,0,0,212,0,0,0,16,0,11,0,0,0,physical_attack,3.0
10430003,equip_name_10430003,曼多基尔之刺,equip_detail_10430003,60级弓武器散件,1,4,icon_weapon_gong+g01,601,4,50,65,3,0,0,0,100,-1,-1,10,0,23,0,0,0,260,0,0,0,20,0,13,0,0,0,physical_attack,3.0
10430004,equip_name_10430004,紧绷肌腱之弓,equip_detail_10430004,60级弓武器散件,1,4,icon_weapon_gong+g12,612,4,53,68,3,0,0,0,100,-1,-1,10,0,24,0,0,0,272,0,0,0,20,0,14,0,0,0,physical_attack,3.0
10430005,equip_name_10430005,速射强弓,equip_detail_10430005,60级弓武器散件,1,4,icon_weapon_gong+g13,613,4,51,69,3,0,0,0,100,-1,-1,10,0,24,0,0,0,276,0,0,0,21,0,14,0,0,0,physical_attack,3.0
10430006,equip_name_10430006,隐秘通途之镰,equip_detail_10430006,60级弓武器散件,1,4,icon_weapon_gong+g16,616,4,54,70,3,0,3,0,105,-1,-1,11,0,25,0,0,0,280,0,0,0,21,0,14,0,0,0,physical_attack,3.0
10430007,equip_name_10430007,抛光铁木强弩,equip_detail_10430007,60级弓武器散件,1,4,icon_weapon_gong+g02,602,4,60,71,3,0,0,0,105,-1,-1,11,0,25,0,0,0,284,0,0,0,21,0,14,0,0,0,physical_attack,3.0
10430008,equip_name_10430008,迫近末日之弩,equip_detail_10430008,60级弓武器散件,1,4,icon_weapon_gong+g02,602,4,54,72,3,0,0,0,105,-1,-1,11,0,25,0,0,0,288,0,0,0,22,0,14,0,0,0,physical_attack,3.0
10430009,equip_name_10430009,击心者,equip_detail_10430009,60级弓武器散件,1,4,icon_weapon_gong+g14,614,4,57,75,3,0,0,0,110,-1,-1,11,0,26,0,0,0,300,0,0,0,23,0,15,0,0,0,physical_attack,3.0
10430010,equip_name_10430010,伦鲁迪洛尔，上古守护者的长弓,equip_detail_10430010,60级弓武器散件,1,4,icon_weapon_gong+g04,604,4,60,75,3,0,0,0,110,-1,-1,11,0,26,0,0,0,300,0,0,0,23,0,15,0,0,0,physical_attack,3.0
10430011,equip_name_10430011,埃瑟利苏尔，惩戒之弩,equip_detail_10430011,60级弓武器散件,1,4,icon_weapon_gong+g14,614,4,57,77,3,0,0,0,110,-1,-1,12,0,27,0,0,0,308,0,0,0,23,0,15,0,0,0,physical_attack,3.0
10430012,equip_name_10430012,哈霍兰之刺,equip_detail_10430012,60级弓武器散件,1,4,icon_weapon_gong+g15,615,4,59,78,3,0,0,0,110,-1,-1,12,0,27,0,0,0,312,0,0,0,23,0,16,0,0,0,physical_attack,3.0
10430013,equip_name_10430013,神圣其拉强弓,equip_detail_10430013,60级弓武器散件,1,4,icon_weapon_gong+g15,615,4,59,79,3,0,0,0,110,-1,-1,12,0,28,0,0,0,316,0,0,0,24,0,16,0,0,0,physical_attack,3.0
10430014,equip_name_10430014,灵魂之弦,equip_detail_10430014,60级弓武器散件,1,4,icon_weapon_gong+g16,616,4,60,83,3,0,0,0,115,-1,-1,12,0,29,0,0,0,332,0,0,0,25,0,17,0,0,0,physical_attack,3.0
10430015,equip_name_10430015,蛛魔制奴者,equip_detail_10430015,60级弓武器散件,1,4,icon_weapon_gong+g16,616,4,60,89,3,0,0,0,120,-1,-1,13,0,31,0,0,0,356,0,0,0,27,0,18,0,0,0,physical_attack,3.0
10430016,equip_name_10430016,安杜尼苏斯，灵魂的收割者,"",60级弓武器散件,1,4,icon_weapon_gong+g04,604,5,60,92,3,0,0,0,130,-1,-1,14,0,32,0,0,0,423,0,0,0,28,0,18,0,0,0,physical_attack,3.0
10510001,equip_name_10510001,劣质火枪,equip_detail_10510001,20级枪武器,1,5,icon_weapon_qiang+q07,707,2,1,10,1,0,0,0,35,-1,-1,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10510002,equip_name_10510002,斯考恩的火枪,equip_detail_10510002,20级枪武器,1,5,icon_weapon_qiang+q07,707,2,1,12,1,0,0,0,35,-1,-1,0,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10510003,equip_name_10510003,紧凑火枪,equip_detail_10510003,20级枪武器,1,5,icon_weapon_qiang+q07,707,2,1,13,1,0,0,0,35,-1,-1,0,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,physical_attack,3.0
10510004,equip_name_10510004,达瑞尔的猎枪,equip_detail_10510004,20级枪武器,1,5,icon_weapon_qiang+q07,707,2,11,16,1,0,0,0,40,-1,-1,0,0,5,0,0,0,45,0,0,0,0,0,0,0,0,0,physical_attack,3.0
